2024-07-09,0,17.0,30.0,5.0,11.0,0.65,73.0
2024-07-10,0,22.0,42.0,5.0,16.0,0.72,68.0
2024-07-11,0,19.0,36.0,5.0,17.0,0.68,87.0
2024-07-12,1,20.0,45.0,5.0,23.0,0.63,101.0
2024-07-13,0,24.0,50.0,5.0,21.0,0.64,83.0
2024-07-14,0,26.0,48.0,6.0,17.0,0.6,70.0
2024-07-15,0,25.0,48.0,5.0,14.0,0.65,68.0
2024-07-16,0,19.0,39.0,5.0,13.0,0.89,42.0
2024-07-17,0,6.0,14.0,5.0,12.0,0.65,35.0
2024-07-18,0,11.0,24.0,5.0,13.0,0.55,69.0
2024-07-19,0,14.0,31.0,5.0,19.0,0.58,33.0
2024-07-20,0,12.0,28.0,5.0,13.0,0.5,61.0
2024-07-21,0,16.0,35.0,5.0,15.0,0.56,81.0
2024-07-22,0,14.0,33.0,5.0,15.0,0.53,71.0
2024-07-23,0,23.0,52.0,6.0,23.0,0.63,45.0
2024-07-24,1,37.0,97.0,6.0,19.0,0.58,46.0
2024-07-25,1,39.0,115.0,6.0,17.0,0.45,85.0
2024-07-26,1,31.0,84.0,6.0,22.0,0.49,111.0
2024-07-27,1,28.0,54.0,6.0,16.0,0.61,100.0
2024-07-28,1,25.0,53.0,6.0,20.0,0.63,118.0
2024-07-29,0,22.0,47.0,6.0,21.0,0.63,70.0
2024-07-30,0,12.0,23.0,5.0,10.0,0.5,97.0
2024-07-31,0,16.0,36.0,6.0,18.0,0.52,87.0
2024-08-01,1,20.0,49.0,6.0,22.0,0.54,116.0
2024-08-02,1,25.0,55.0,7.0,21.0,0.56,102.0
2024-08-03,0,18.0,41.0,6.0,15.0,0.5,81.0
2024-08-04,0,17.0,44.0,6.0,21.0,0.5,74.0
2024-08-05,0,19.0,41.0,6.0,15.0,0.51,85.0
2024-08-06,0,17.0,37.0,6.0,12.0,0.53,95.0
2024-08-07,0,17.0,37.0,6.0,13.0,0.5,80.0
2024-08-08,0,18.0,39.0,6.0,12.0,0.6,80.0
2024-08-09,1,22.0,66.0,5.0,13.0,0.46,69.0
2024-08-10,2,41.0,157.0,6.0,20.0,0.43,63.0
2024-08-11,1,22.0,70.0,6.0,22.0,0.42,91.0
2024-08-12,1,16.0,50.0,6.0,26.0,0.44,100.0
2024-08-13,1,18.0,48.0,7.0,29.0,0.5,106.0
2024-08-14,1,24.0,54.0,7.0,25.0,0.55,100.0
2024-08-15,0,23.0,47.0,6.0,22.0,0.6,66.0
2024-08-16,0,18.0,36.0,6.0,18.0,0.58,87.0
2024-08-17,0,28.0,46.0,6.0,16.0,0.62,90.0
2024-08-18,0,20.0,37.0,6.0,13.0,0.6,105.0
2024-08-19,1,20.0,47.0,6.0,19.0,0.51,110.0
2024-08-20,1,22.0,49.0,7.0,18.0,0.54,103.0
2024-08-21,1,15.0,39.0,7.0,19.0,0.47,106.0
2024-08-22,1,28.0,60.0,8.0,26.0,0.57,106.0
2024-08-23,1,33.0,71.0,8.0,27.0,0.7,108.0
2024-08-24,1,36.0,67.0,7.0,17.0,0.7,100.0
2024-08-25,0,22.0,43.0,6.0,11.0,0.51,89.0
2024-08-26,0,14.0,34.0,6.0,10.0,0.48,79.0
2024-08-27,0,10.0,26.0,7.0,14.0,0.5,93.0
2024-08-28,0,18.0,40.0,8.0,17.0,0.6,102.0
2024-08-29,0,20.0,40.0,9.0,15.0,0.59,110.0
2024-08-30,0,20.0,37.0,7.0,15.0,0.54,88.0
2024-08-31,0,18.0,37.0,7.0,16.0,0.54,95.0
